date,close,future_return_5d,signal,ret_1d,vol,signal_eff,raw_trade_ret,sl,tp,clipped_ret,effective_ret,strategy_return,equity
2023-08-23,94.15,-0.3242697822623474,0,0.3704512372634643,0.5331892128149702,0.0,-0.0,0.2665946064074851,0.7997838192224553,-0.0,0.0,0.0,1.2208024259333756
2023-08-30,51.43,0.2778533929613065,0,-0.4537440254912374,0.5366374476510123,0.0,0.0,0.26831872382550614,0.8049561714765184,0.0,0.0,0.0,1.2208024259333756
2023-09-06,47.09,0.95009556169038,1,-0.0843865448181994,0.5373966976313939,0.0,0.0,0.26869834881569693,0.8060950464470908,0.0,0.0,0.0,1.2208024259333756
2023-09-13,48.88,-0.0642389525368248,0,0.03801231684009343,0.5352036037404074,1.0,-0.0642389525368248,0.2676018018702037,0.8028054056106111,-0.0642389525368248,-0.0692389525368248,-0.002077168576104744,1.2182666134965945
2023-09-20,46.15,0.7683640303358614,1,-0.05585106382978733,0.5351370255345493,0.0,0.0,0.26756851276727467,0.802705538301824,0.0,0.0,0.0,1.2182666134965945
2023-09-27,63.62,0.2827727129833386,1,0.3785482123510293,0.5324136179477201,1.0,0.2827727129833386,0.26620680897386007,0.7986204269215802,0.2827727129833386,0.2777727129833386,0.008333181389500158,1.2284186501676337
2023-10-04,65.72,0.2417833231892878,1,0.033008487896887706,0.53151166695717,1.0,0.2417833231892878,0.265755833478585,0.797267500435755,0.2417833231892878,0.2367833231892878,0.007103499695678634,1.2371447216752656
2023-10-11,91.83,-0.1112926059022105,1,0.39729153986609855,0.5331766843517758,1.0,-0.1112926059022105,0.2665883421758879,0.7997650265276637,-0.1112926059022105,-0.11629260590221051,-0.0034887781770663153,1.2328285981684122
2023-10-18,45.74,0.7842151289899431,1,-0.5019056953065446,0.5382861896109049,1.0,0.7842151289899431,0.26914309480545245,0.8074292844163573,0.7842151289899431,0.779215128989943,0.02337645386969829,1.2616477590227408
2023-10-25,81.61,0.0,1,0.7842151289899431,0.5282301602826485,1.0,0.0,0.26411508014132423,0.7923452404239727,0.0,-0.005,-0.00015,1.2614585118588875
